owner,repo,commit_hash,golden_commit_hash,combined_score,category,language
chroma-core,chroma,9472830c73bdff09a947e02ef53c8656c0c36bd9,7dbc67ca2b6cdf881fcd8757ec3cc804e1b94451,0.8155625000000001,structural,rust
tuskyapp,Tusky,c1fe58c48c8875b0b886a03605cc5cab2a517910,dc4ca065517b5253bccd45c60fb6bcb7eb56c947,0.8014375000000001,dependency,java
rust-lang,rust,154d0962ee5b4b17d2c242d995777d550058207a,99e34b4f7a089dba1a80bb19298e76d4713af2a4,0.7951874999999999,api,rust
n8n-io,n8n,1affebd85e959631b5ad37df145b368e38bba0b3,d6deceacde93e732f767d23d1feafdfb5accea20,0.7679375000000002,structural,javascript
flix,flix,fa1068c63d915e24614654dcca097e185b452ef0,fe6d927f60efd61a96dc32600c69f335295da646,0.7596875,structural,other
apple,swift-package-manager,f533e1b3d9f52378aceb4ed1d35dc20968238463,d5787ea534ead1cb9a770db03da7cc065df4751a,0.7563750000000001,basic,other
getsentry,sentry,ab2dc6187629dd5959525cc4b0e2029c49c60052,4fc1732e6e1d7c606c626ae1645a22e886ea977d,0.7555625,structural,python
rust-lang,rust,6a19a87097fbf430d0fe09e15d9266a990c1e0f6,2cce0885840cd171cb3a8677af795d0abd2dc77c,0.7524375000000001,api,rust
rust-lang,rust,5ced3dad5752cc9423a19e9a5aafad6e12ed3063,c1b336cb6b491b3be02cd821774f03af4992f413,0.7511875,api,rust
rust-lang,rust,d371d17496f2ce3a56da76aa083f4ef157572c20,5a3e2a4e921097c8f2bf6ea7565f8abe878cdbd4,0.7436875000000001,structural,rust
moby,moby,a045f9e65d35632bc7200d24512eea3f952af743,d071d70ae1117dbf473fd5c5b6d50f68d56df8c6,0.739125,structural,go
risingwavelabs,risingwave,8c1ecae1f587c9756a5482928a4f7e45d08f45a0,ead3e53d61b9c57a9fb0ef3d488b7af6801aeeb1,0.7364375,api,rust
netty,netty,d14633b0d490fcc0153a886acced832f72a4b16e,e2aab650fefe3ea2f5c88c5f0b4f406e75319a85,0.7339375000000001,api,java
ankidroid,Anki-Android,35cfd4de332fd575a7df38b7b97f44e8f90b831d,06e8ac2ef3e0d35fb3efc59aabb38c796b276b04,0.7323125,basic,java
OpenRCT2,OpenRCT2,ca1118c2f1e39dc8382a23a199b4be48b123133e,81e068c7b2d08465125110693cb9e7c3ce4666af,0.7280625,dependency,c
OpenRCT2,OpenRCT2,724ab47a3726c0332cf720c769f72c5bc5f06e24,045d610391e721fc6b9d75005c493bbee6ca6f23,0.72675,structural,c
rust-lang,rust,87d348b3339e81151b93ac76c1c5a2f2c9c7455d,305508f9697745bd9143bf7f225d16435eedf715,0.7252500000000001,api,rust
envoyproxy,envoy,38c5c867ab92c60bb0fc32bde0f6565516ba0ff4,415caf6cfd609cee5a7f24cda577609b3e32b98c,0.7204375000000001,dependency,c
denoland,deno,1cd36009b0f5eeae0eb337415b35f7a27702bd2f,4638caa74044cf5100f515b49c3a86522f013fc9,0.7199375000000001,dependency,rust
rust-lang,rust,a6e87c546dd806b2f8eb7bb314defc56dc190e4d,98dabb622ad758f681ebbee1f4f797cd17de30c4,0.7191875000000001,api,rust
mlc-ai,mlc-llm,27d1f6fbf972a0c874c63eacbd75f66075ac5739,f2c15822ccd03bc12124dd311b679c6f7e65a641,0.7165625000000001,structural,python
dolthub,dolt,4e5febf8b166d0d3c3cc5629cc9646d180c25918,3419237719da4403ff5a63abb37cc2a975c7fd05,0.7140625,structural,go
OpenRCT2,OpenRCT2,d3c649c9bf19a219b551db71a007007a5fc5ea61,30fa3128a65b5a045ed07ae36b9596ced70d58f3,0.71225,basic,c
apache,shardingsphere,62a5860eecc2f08637c3ced341c5e0154cf7657b,90457302c527dc7a6b5bd0bf991b7cae8fefb91d,0.7106875000000001,basic,java
immich-app,immich,92cc647cf6e3b0927146b6ee034a111a623fa3c6,81f0265095779a5bb4ba8bea53893aea9a2552af,0.7105000000000001,structural,javascript
huggingface,transformers,5e1fd4e204d81f2f66f8c164433e62ea5f4d0467,893ad04fad145904ccb71e4e858e4134c32226b6,0.7085625,abstraction,python
protocolbuffers,protobuf,8dedafc5750fd8de95a8d5e503cd5c4386643a22,41149253acf6610815be1298a86cb021eb223805,0.7061250000000001,structural,c
zeldaret,oot,a30f130eb9e48d55d8d7c935fb708af1156fee42,88c447596742f39cdd6e604b162b8ace16c7f720,0.7038125,api,c
mlc-ai,web-llm,f6ef70a9ec526a9ce19e88b0797482609843cc06,489d882c80bd9187f1aacdd9b5a46e7546ea32e5,0.6995000000000001,api,javascript
ruffle-rs,ruffle,6203f99dd7b59b5f0f70fdbfbb9665abbae46091,b0443b3b5f2681b91b487d1b3987ad6f3b9a4517,0.6969375,api,rust
google,santa,73c18851f9bacc62b0c2a54e834b5632a82f61ae,466546f548b348d45500d772f2c116ba96fa72b1,0.6950624999999999,structural,c
gradle,gradle,738fc2d7df42731f23c1f6fd16fe6148b1504a78,192ffdd602bfa7eccf085ba160fe4e4f39486b88,0.694875,structural,java
dotnet,runtime,69dc5ec395749dc17434140881eb1414fc989c28,44b7ba3cf6af26bcf9f6b2bbd1e75cd1aeaa1331,0.6924999999999999,abstraction,c
monkeytypegame,monkeytype,0b854af30e3518cc4894649d890603ecd5d5ecd1,1509a675b85aa407eb04118e37743cd165b9a474,0.691875,structural,javascript
opensumi,core,5f617c16f0fa1807487df222c206a07faa590f9c,7596f43e304c3a08514395a3bf3e4a8cd6785c1a,0.6908124999999999,structural,javascript
rust-lang,rust,27e38f8fc7efc57b75e9a763d7a0ee44822cd5f7,096277e989d6de11c3077472fc05778e261e7b8e,0.690625,api,rust
aws,aws-cli,d3ac781e81c0f57c8ebb0f952cfc62318308794a,1094c8676d8c5a36b61212969e3f11f70007953f,0.6895,api,python
bitcoin,bitcoin,a7bc9b76e73f04dfe4d6ba42033fe38659090e8b,011a895a82df8971b7fed4fcd090afb638c4c0d7,0.6866875,dependency,c
biomejs,biome,f756da8622c9ee3be472a2c433239aa3c07c770c,5ff6e11341d91aa5aea1469f60e30d0935d5774a,0.6829375,api,rust
pnpm,pnpm,ab45fdfee140632e0e16132d65d1e4a05038241f,0406d4ad3d2a10326cd46ccc242aadad878a5ead,0.681875,config,javascript
wader,fq,48351028c5b286b67bbbe4cb94007d55efd5896a,c5e84236df12b9292264933aa0c3b940d095276f,0.679625,api,go
toeverything,AFFiNE,0dabb08217b4390c25aaa728a589d1855f0a8211,ad9b0303c4ce7ab9acdcaf686aeb35dabec27578,0.6780000000000002,api,javascript
getsentry,sentry,74b3b5b626ae661936e628c274ada2eb9838828a,9894a930b63e892a574d3c26c7794af6b2215d6c,0.6764375,structural,python
vitessio,vitess,42afc728fe34a63037fb4bedfe0b1ac00bef12dd,ca4246d938129a29059cccc8ccc886d7c3bfb84b,0.6759375000000001,api,go
medusajs,medusa,28a3f9a3dff743c32291835983c0ebacffb10687,b8bc3ed16f98f94eb33bfd2d0dfeec24f252c0af,0.6756875000000002,dependency,javascript
gravitational,teleport,17ffecc5e978c74f743a924bf3dcaf30e157e181,45f29a83308be134687b82f90947c82b89e7bde2,0.6728125,structural,go
rust-lang,rust,08cdc2fa1a9fd5ba466838f69cfaf062a3a64ad1,f00f85091904530ee8f5b29251c53571e0062a76,0.6698125,structural,rust
jaegertracing,jaeger,082d2e06bdf2bcb3a7ac212eaa0eb1cf582916e7,d8185ac6e8fc95770341ff7bab76a47b86c52b1f,0.6688125,api,go
getsentry,sentry,a741388c40ecf36ede2f8c2e6077a8cbc55dc6b0,83bc355e4f2ff1f2c5301c829a2a9cdc020e7cec,0.6685,structural,python
MarlinFirmware,Marlin,6e69ff93efb7f54c610b83d70ff0190b473bdcf7,dde89795c90d50701b5ea886e1f84a1a6194e35c,0.6681875,api,c
rust-lang,cargo,ecb8193f8dfedb7586c16729f6793ed47ae3c51e,ea22fe5d6f02878f837be7d290f0ab9f03dd5f24,0.6675625000000001,structural,rust
bevyengine,bevy,745e27ca229d09bd243e8d3b91e85b0024a46932,40640fdf42be1cf13eb651bd6816d742c369241a,0.6663750000000002,structural,rust
gravitational,teleport,ecfa26a68e143880f0af18651362d7146d3cabab,00c9dd4658131749a86114e0717349e526edfefb,0.665625,api,go
great-expectations,great_expectations,b87ce5112adfed67c7193ae278cc12bd2b52cb1f,aa9e4a3afcb8f243c0898d7f361c97cce0fe244c,0.6629375,basic,python
doocs,md,475181b4831902b533feb075b15878387c37e7b5,07bf1b909d5293909ddb1a9287024deda8ef4951,0.6619375000000001,dependency,javascript
DataDog,datadog-agent,71ac8ec8368cceccee531444d8b0b42e7c132881,fdca9fee7bff716fe5fd4c2d9a6569a614a552b4,0.6607500000000001,dependency,go
toeverything,blocksuite,de8382587e5fd9ce567ac5cb0ecf071bb1b06d1e,440be962a4702a8b8431359b588a33fbd65bdf17,0.660625,structural,javascript
bevyengine,bevy,0d172b29148a41940903c2ca4367e6e4b8c4ad18,5619bd09d1668dc3b0f14833bb1c3d7cffa9f9ef,0.6605000000000001,dependency,rust
gradle,gradle,d6179f9a4569744313c92b3c05a72dcf5f6db77a,323567bf16df5c3177443cf8bd553829d6eb8b3a,0.6600625,api,java
neovim,neovim,47e6b2233feffc6e9d94f6086fb904eb5688fa25,34a40d3a50f71a4b5e06c36ed9f9110983984dbf,0.6599375000000001,api,c
apache,hbase,cac58baf12cbf294baa591b2b4a8eda88b06a1e2,84f4fb3b4210f9d7d50533eed5471bbab381d8c9,0.6598125,structural,java
bytebase,bytebase,04ac644e7b0d3a1a92b0aee1a4f935dbf0dcf872,dd7030c8dac6bfcb91d74c6f483b138b44ff939d,0.657375,api,javascript
scikit-learn,scikit-learn,3852926b96498397145d332b0bbf3ea9d1e78422,b9f8f27a689ed3940ce55c8524870db28c9a86cc,0.65625,api,python
ava-labs,avalanchego,3287c58494e1dc92bbb2d8fcfc5d9ecdebe064e6,7e985b530beff5afe03967f5fa94a2eee998cb7a,0.655125,basic,go
99designs,gqlgen,d5c9f896419142f6378639b6eec93584fbf829ed,a9965fbd85f0f5aff1aebf2652d40fcd1ce6eb4f,0.655,basic,go
numpy,numpy,ccff7fb327ed47db2dc94e2015572d4c75ccc9fd,64ee06a641f8bd087bd74712ef4b1cbd1241f08c,0.6548750000000001,basic,c
pulumi,pulumi,a05c188edc3f2acd712657920be3571d1372e672,afb287d2fb305531d63c18378efacedf44c9dcfc,0.654,api,go
apache,incubator-pegasus,25a32ff5accf57ee055b931ed2154825d5f0ac9b,9daece425c8550dd046a297d93ada14935d85d9c,0.6525625000000002,structural,c
antvis,G6,712ca23e35a1e350417e6a7f63f10d0cc1a5915a,8436aaa9a8aad02eb33c6be8c6dcd0dabb7a1867,0.6523125000000001,api,javascript
pytorch,ignite,8cf740dbba39e2b9493c66e4302420ebd13187fc,b8fc451ccb725abd379abc246d8717804fcb49d8,0.6521875000000001,structural,python
rust-lang,rust,1505997c64c2aa4a3736a4e480ef69dbfaa810da,72df7780dd966be9970a68e22d413f11f4c3ef7a,0.6512500000000001,api,rust
apache,shardingsphere,e9f622b82de3e20a2d0fe74c87bd67e604e36140,822dd333a0c457d8e89cf2be473baf64f92743eb,0.6511250000000002,structural,java
neomutt,neomutt,65958e2fdcdd4e4bc47b2b20c190705307249bf6,047d30017d7aee3fbcceb0e7027cedd4abc5defc,0.6498750000000001,structural,c
OpenRCT2,OpenRCT2,be9f1a2072f2af8c85bc3d5c51004cf5749e301f,e6207ee1b3907cc34d781c52195f934577217ba8,0.6498125000000001,architecture,c
OpenRCT2,OpenRCT2,ecbb79db4c5c6d92c4f0b35cad38a50831b0a636,05e56517ab8d34fd9824f9a7567b6d35e3d71bfb,0.6495,structural,c
zeroc-ice,ice,67dae8f696ab1a3f7d71e9a33cee4b63be7b2c17,578614d52193388b5b39e94c2d1b7f328264acbf,0.6465000000000001,structural,python
protocolbuffers,protobuf,1d6fdc1342bcfa3d1a13fb066ec43d56e17699b9,8e3e09937e1514323cad74b000450c6bd65c04e7,0.6460625,structural,c
aws,aws-cli,20315462da63ffdf5615f0bb20579da824674314,1e252cf77aa84541102db2acdac03a98bd69005d,0.6450624999999999,dependency,python
apache,incubator-pegasus,363d7898828bebbb562c6de2ccabf982b98e4fe6,71711592b0ac5af1d63b1f7080b1e96324e57846,0.6443125000000001,structural,c
pola-rs,polars,27de0d898dae3f31d66738ffc430b38641a6703f,467b88556386ff3a2890249806bce62aa1c20d1b,0.6432500000000001,structural,rust
getsentry,sentry,cebec75409806ecb190b1a6db68091b53d42d0c7,df031c852a0ad266d17f30d501e25b54cd4e4619,0.6429375,basic,javascript
huggingface,diffusers,5e96333cb2637fd5fb1fe76b00946555b491fb6d,1f0705adcfe9e57db1bb90c2938922249b186cfc,0.6415,structural,python
n8n-io,n8n,80c4bc443a4bedcc129fd1112378381bf8f7967b,6c693e1afd93862fb23bbf62cf4fcfd3f14301b0,0.6406875000000001,api,javascript
localstack,localstack,7d8f4e516df1921bd6abf244cdb55d8311d7a0bb,2df0d12f9d650c8ab8dd5be9afcffe9d086c9374,0.6405000000000001,config,python
gui-cs,Terminal.Gui,d54461fc0114c0c72b557c9b560e02876d0c251a,7fe95cb9c7f70c28f53264ab7a6c640f684c6da2,0.63975,structural,other
AvaloniaUI,Avalonia,4c2d9fcda7bb703600e4146cefb790c5cbbb3bb6,fa8b1736de5762fa5e933902fe9d44044179e6e2,0.6393125000000001,structural,other
oracle,graal,c2050e707aca72b3a253300c37ec984fbebd534d,90fc7259699541c8be11aa9b98ea6a01323eb7c1,0.637,api,java
rust-lang,rust,62ba25de393e1d621e22d1454a7371017f43413a,847b6fe6b0c18c282fd13406ab48f58a5b4b2149,0.63675,api,rust
rust-lang,rust,ae43f27f83ca92cb3b73b2bf5b31b0b21fc8fb26,a935064faeda0c995960a407d47b4db8f16ac16b,0.6361874999999999,api,rust
ethereum,go-ethereum,3c30de219f92120248b7b7aeeb2bef82305e9627,95741b18448aaacacd0edd8f73a9364bd3df8c92,0.6345000000000001,structural,go
musescore,MuseScore,94f112f9de98a58e04e2d56ed659dd15b7f13504,b22c86247cedc02d7242838f68f379a2b8ad1939,0.6340625000000001,structural,c
keycloak,keycloak,808926b63e5db4a0e05f62dcb3738bd45e81d9fb,0be34d64e71cd80f6a72382b63ec454adaac5dc4,0.6336250000000001,structural,java
keycloak,keycloak,5bf2d4b6ec4f63c7d554dd620d2996bfb26b01b5,84603a936395e9874658e16017f93cf65a3f0a9e,0.632375,basic,java
n8n-io,n8n,54e1f62535c0211ddf5055f2039337b4e262b860,3f9127955a357bfcaff8ee6e22cdb04ab1010bd5,0.631375,api,javascript
icsharpcode,ILSpy,e96605ca8721c096b9540d0d155f50657c4e54fc,1134313515d9c4ad908eb024942e740b591aaac5,0.63075,dependency,other
loft-sh,vcluster,dffcd550e3760de2a1b6a289bd7e817c15445041,ff981ca1b4a4cda15515373426490a8c537b07a0,0.6299375,api,go
brimdata,zui,e622738c1daade53ac3038da10314cf09a00a78a,f27e6a2d29cb1284d8b61d88b3deb1955b2e2208,0.62825,architecture,javascript
n8n-io,n8n,a6211c9a5df9513ef057be1bfb78b4e0e2a75c2f,510bf8905d952a9bcc1bff34db0ab9f7f4a44102,0.6275625,basic,javascript
vercel,vercel,a1ec1d7eaaaf87b455dcf047002822a5417a5900,9874d734f194202db4ab2790dc590f47e92f517b,0.6268750000000001,dependency,javascript
gravitational,teleport,9f89b5042dafa8eb703e8b426f00a02fb65e22d1,209663c32e3f58190c6e97e2792a7813d6599f07,0.624625,basic,go
Automattic,wp-calypso,3ce7492d441fbcbdb5add16f4ee8ddd69d6c8605,af1e1569599a176de1fd98dc7366e501ca5bcf36,0.6241874999999999,structural,javascript
ethereum,go-ethereum,4c15d58007422069794cada5e38ec8b90940a969,fe91d476ba3e29316b6dc99b6efd4a571481d888,0.6222500000000001,structural,go
apache,flink,b79d3f01a4e1160f097bc6a0273b8da65d626483,c8f27c25e8726360bd09fd21fa8e908c40376881,0.6213124999999999,api,java
rust-lang,rust,5baee04b6349d176440cb1fcd5424a89f67b9f7b,8679004993f08807289911d9f400f4ac4391d2bc,0.6212500000000001,config,rust
immich-app,immich,e7c8501930a988dfb6c23ce1c48b0beb076a58c2,75830a4878561046f07314dff6043cfa82b6cdfb,0.6206250000000001,api,javascript
rust-lang,rust,eb80be223f39d083df649fa3eaff428bfbad9599,eff958c59e8c07ba0515e164b825c9001b242294,0.61975,api,rust
project-chip,connectedhomeip,edf3b8b2fac223b1a9625ecc13ffbd0d3a95a5ba,0060e0e63c8d1105ed5a9f421f8b56544cf0924b,0.6175625,basic,c
smartcontractkit,chainlink,5546698edc0a8b7ab2959aabe9772ba0e5b52a63,67560b9f1dc052712a76eeb245fba12f2daf8e8d,0.6171250000000001,dependency,go
twentyhq,twenty,d73dc1a7282ac39dda35f5f2510e03599103a94b,83223eeae3b671a0acf40ccd5cb9ed64a1b7c652,0.6165625000000001,api,javascript
diffplug,spotless,df26a831ee900fb49134cef4b2a8b35822e92d94,2971c770f0c4e88bf8551659986fc1641f898c42,0.6165,api,java
getsentry,sentry,88d4ae497b6afaaafb81edbef79a7901e41add2c,a1cd8f31af3e70e69943dd2e812ca519dc4cbdb0,0.6149375,structural,python
uncrustify,uncrustify,f398fbc8f3973f4596dfa3a86336c04928353106,c85bd989a21eccadbf1d83179745f2870bee7772,0.61475,dependency,c
getsentry,sentry,39dfe1844e033c6abd4a7abd0ce766c443710340,e311537fb40aab5f910c1884acacd5b29ac487ec,0.614375,api,python
lichess-org,lila,d7f3e0875a6655e3d0ebfa316e0071b7067c1729,e0ac0e478119b5f0664273e5db5c413469dacc76,0.6136874999999999,api,javascript
bevyengine,bevy,219b5930f1435d46da65df0344fe6dcf2a0dc92e,7d40e3ec874f91fd877c2c30bcaf152a2092b97b,0.613125,api,rust
DataDog,datadog-agent,bc6a04733d16a63f351470b0e6a882519d836907,c60d01f7db246bf3281245f37f7472f9692caee0,0.612625,structural,go
bevyengine,bevy,624f573443f6bd6bb8bcf716fb1289d66a15b35b,015f2c69ca2a2c009fd04eadada282482deaf469,0.61225,api,rust
AppFlowy-IO,AppFlowy,dd8b9dd43e7df62ce7f09a210a5b3859a57101be,307556b7dd58da31d8409bad111a1e70fbd53a77,0.6115625,structural,rust
wireapp,wire-server,6c9ccec2fca0f62cb7d5b70b6944c129561a2cc4,5754118afe4d2045c3c3ce4c517abac0b871f376,0.6098125,basic,other
dotnet,docs,dc5f4ef9791814d4f5f16aaf2dbdb9adf9ff221f,27801fc245b570f1fcec0167ec0c002240a923be,0.6095,structural,other
vitessio,vitess,f03155f2328319e9fa9d10cb50b4292466e98543,6c4c5faa70290226a1a3c92436ba0ad07dd3844d,0.6093124999999999,api,go
ggerganov,llama.cpp,963552903f51043ee947a8deeaaa7ec00bc3f1a4,1c641e6aac5c18b964e7b32d9dbbb4bf5301d0d7,0.6090625000000001,api,python
biomejs,biome,270cf3cb60400b64ca56db61bcfb5a36da9cc764,f5f38dc565ae1125847293df8e2ccf898c8ff87a,0.6079374999999999,api,rust
ArduPilot,ardupilot,0e33a0f8f7653c6cd555080831b91486d166163e,784760342de0b07dd10c44fe0ed0c7c2986a42ff,0.6078750000000002,config,c
apple,swift,588bc043f3a9c8d907e99ec71021c749010ac7d0,b12370a7ca564f07f211192f6c386d63ef84d7d2,0.6071875,api,c
weaviate,weaviate,8388e96ce7d41b65caa4ec9c6ccdd8c35b0fb7b9,a55817bc1639bd79c4f58e701c469b3e97ffb954,0.6050000000000001,structural,go
php,php-src,c811d5895317885f8dff6cb275d7d87da48f8a87,5853cdb73db85c75d5f558a8cf92161a31291de0,0.6045,basic,c
pgbackrest,pgbackrest,e7f4e8d8004f609ab0edda5d7183ccb3e6c55b6a,df8cbc91c348bc2f746767c87ac5626460fb6f39,0.6043750000000001,architecture,c
nanocurrency,nano-node,04ebc91fd2de2eb58b7f52bf1437a379d025c43e,09b635f217940c651e3de8e50d49de8982c0aaee,0.6034999999999999,structural,c
apache,nuttx,d8cb7759b657cf92dfb66aa8cf8c4ff6391a4d40,31a3cea64a574750451428387df2f3ee27789aa9,0.603375,api,c
gravitational,teleport,4d3f741ed35daa9951f75fce2fbe32482ff7746a,83f10035ff72e04694b98f3aa4457697e1ce154b,0.60275,structural,go
n8n-io,n8n,0860fbe97108edc21bc01dec3b6ef13e60e728d4,096329db51e794a09ba513516f9d433f3365d1ec,0.601125,structural,javascript
