owner,repo,commit_hash,golden_commit_hash,combined_score,category,language
go-gitea,gitea,3945c26722dececf2433107c47821238dae7e3c2,cf0df023be06c8acec4fc8fb05eab1d1c2e52fd1,0.7544375,dependency,go
rust-lang,rust,da140814682407ee326d36f5256bc883899a7388,94524020ea12f7947275063b65f8b7d705be073e,0.754125,api,rust
n8n-io,n8n,08a90d7e092b8331ebe1660d56a858edd9f49550,845f0f9d20ddebce61f7b21cad5db01cfa1cba21,0.7536875000000001,structural,javascript
rust-lang,rust,14c54b637b18f74680d0c0441216714b5e9c150d,0d439f81815b7b2a13b6a30b9263f9a60d46a4d4,0.75,api,rust
nhost,nhost,1a4a0612841d61377f78dedf517e8fc5f947fa71,211eb42af5ec6d1e1f078ee1a0fac584d03247aa,0.747,api,javascript
fabricjs,fabric.js,1d628e8c27c70ef65cbea369937d95109301f7cb,fb9b2b69ac4a245ed98e4663f18a2a4d95970db0,0.7465,api,javascript
saleor,saleor,1a830722eacf004e51258f9d5c823d05bbc2992c,b42ba5e626c93c99b816d43cec4444225581343b,0.7403124999999999,structural,python
n8n-io,n8n,c461025f709600f7657617481598eb1d279136cf,885dba6f1210f7f7a49ea11b215bb0ec49711907,0.738,basic,javascript
mongodb,mongo-go-driver,bf0e9bc29ed5a9f935f709ef0ee84011c5e7dda3,7355997933f8522a8a17379918b5cb91ff3674cc,0.7369375,structural,go
FuelLabs,fuels-ts,f0f7167455a2a6cffece4a7a9246c43ae599037f,daa915cfe165b42a846decb4bf0f069e09a7eb70,0.7364375000000001,structural,javascript
rust-lang,rust,7c4a9a971ca6962533bed01ffbd0c1f6b5250abc,a64ef7d07d0411315be85a646586cb85eeb9c136,0.73475,config,rust
jerryjliu,llama_index,39ff38293b5d4d1fc33d8fbadacf9bb57861ccbe,ec77e445e05e525df4511ce6a3082ec09b6c07ff,0.7311250000000001,api,python
usememos,memos,ca98367a0acd20f27888bed8f1410ac4528d3a03,5121e9f954313990e1d431b935161b37089ff1a0,0.7286874999999999,structural,go
apache,pinot,054dad1d8732021ffd4d0da44d3a6ab58aba752e,7c3dd06a9b0966551b84512af97259c6c5c35537,0.7270625000000001,api,java
spacedriveapp,spacedrive,f352a28dc883b20332138e5201580987119e181d,d4ad5c97f3b03c516bf0189f78e7aed203b71cad,0.7249375,api,javascript
microsoft,FluidFramework,17e452627eaa6edb7ee3b21056faca2a4b9674d7,2eadd00924faae5a9b4089dba3775b373a4d66d4,0.7237500000000001,api,javascript
